,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
321,322,"2,300,000 ₪",שלמה קפלנסקי 18 מפה,"דירה, רמז, מערב ותיק, ראשון לציון",4,140,nan,nan,nan,1,0,1,1,1,0,0,1,0,0,nan,nan,0,0
322,323,"1,950,000 ₪",שלמה קפלנסקי מפה,"דירה, רמז, מערב ותיק, ראשון לציון",1,75,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
323,324,"2,200,000 ₪",שלמה קפלנסקי מפה,"דירה, רמז, מערב ותיק, ראשון לציון",2,80,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
324,325,"1,920,000 ₪",שמואל שרירא מפה,"דירה, רביבים, גני ראשון, ראשון לציון",2,78,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
325,326,"2,500,000 ₪",שמריהו לוין 7 מפה,"דירה, אברמוביץ', ראשון לציון",2,81,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,1,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
326,327,"2,500,000 ₪",שמריהו לוין 7 מפה,"דירה, אברמוביץ', ראשון לציון",2,81,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,1,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
327,328,"3,120,000 ₪",שער הים מפה,"דירה, שער הים, ראשון לציון",3,80,"מרפסות
1","קומות בבנין
21","חניות
1",1,0,1,0,0,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
328,329,"3,120,000 ₪",שער הים מפה,"דירה, שער הים, ראשון לציון",3,80,"מרפסות
2","קומות בבנין
21","חניות
1",1,0,0,0,0,1,0,1,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
329,330,"1,890,000 ₪",שפינוזה מפה,"דירה, אברמוביץ', ראשון לציון",1,80,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
330,331,"1,900,000 ₪",שפינוזה מפה,"דירה, ראשון לציון",2,80,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
331,332,"1,825,000 ₪",שפרינצק מפה,"דירה, ראשון לציון",5,75,none,"קומות בבנין
8","חניות
1",1,1,1,1,1,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
01/10/2023",0,0
332,333,"2,050,000 ₪",תל חי מפה,"דירה, אברמוביץ', ראשון לציון",4,80,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,nan,nan,0,0
333,334,"2,050,000 ₪",תל חי מפה,"דירה, אברמוביץ', ראשון לציון",4,80,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
334,335,"55,555 ₪",תנועות הנוער 3 מפה,"דירה, נעורים, ראשון לציון",2,80,"מרפסות
2","קומות בבנין
9","חניות
2",1,1,1,1,1,1,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
335,336,"55,555 ₪",תנועות הנוער 3 מפה,"דירה, נעורים, ראשון לציון",2,80,"מרפסות
2","קומות בבנין
9","חניות
2",1,1,1,1,1,1,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
336,337,"2,260,000 ₪","תרמ""ב מפה","דירה, ראשון לציון",4,60,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,0,1,1,0,1,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
