,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
583,584,"1,900,000 ₪",גילה מפה,"דירה, גילה, ירושלים",4,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,0,0,1,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,1
584,585,לא צוין מחיר,יעקב ברגר מפה,"דירה, קטמונים, ירושלים",2,60,none,"קומות בבנין
3","חניות
ללא",0,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
585,586,"1,880,000 ₪","ארמון הנציב, תלפיות מזרח מפה","דירה, ארמון הנציב, תלפיות מזרח, ירושלים",2,65,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
586,587,"2,395,000 ₪",קולומביה מפה,"דירה, קרית מנחם, ירושלים",2,90,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
587,588,"2,180,000 ₪",אודם מפה,"דירה, גילה, ירושלים",1,67,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
588,589,"1,800,000 ₪",שלמה מפה,nan,קרקע,65,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
589,590,"2,580,000 ₪",מעגלי יבנה מפה,"דירה, קטמונים, ירושלים",1,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
590,591,"3,800,000 ₪",רחביה מפה,"דירה, רחביה, ירושלים",קרקע,85,"מרפסות
1","קומות בבנין
5","חניות
ללא",1,0,1,0,0,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/05/2025",0,0
591,592,"3,790,000 ₪",מקור חיים מפה,"דירה, מקור חיים, ירושלים",3,90,"מרפסות
2","קומות בבנין
4","חניות
1",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,1
592,593,"2,690,000 ₪",ירושלים מפה,"דירה, ירושלים",4,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,0,1,0,1,0,0,1,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
10/09/2023",0,1
593,594,"2,120,000 ₪",גילה מפה,"דירה, גילה, ירושלים",2,95,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
594,595,"2,350,000 ₪",אבנר חי שאקי מפה,"דירה, גילה, ירושלים",5,82,"מרפסות
2","קומות בבנין
8","חניות
1",0,0,1,0,1,0,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
595,596,"2,500,000 ₪",מנחם ברש מפה,"דירה, חומת שמואל, הר חומה, ירושלים",5,85,"מרפסות
2","קומות בבנין
6","חניות
ללא",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
596,597,"2,800,000 ₪","בית הכרם, רמת בית הכרם מפה","דירה, בית הכרם, רמת בית הכרם, ירושלים",2,67,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
597,598,"1,900,000 ₪",גילה מפה,"דירה, גילה, ירושלים",4,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,0,0,1,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,1
598,599,לא צוין מחיר,יעקב ברגר מפה,"דירה, קטמונים, ירושלים",2,60,none,"קומות בבנין
3","חניות
ללא",0,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
599,600,"2,490,000 ₪",מחנה יהודה - לב העיר מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",2,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
600,601,"2,330,000 ₪",אברהם שטרן מפה,"דירה, קרית היובל, ירושלים",3,86,"מרפסות
1","קומות בבנין
6","חניות
ללא",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
601,602,"2,950,000 ₪","בית הכרם, רמת בית הכרם מפה","דירה, בית הכרם, רמת בית הכרם, ירושלים",4,84,"מרפסות
1","קומות בבנין
5","חניות
ללא",1,1,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,1
602,603,"9,000,000 ₪",קרית הלאום מפה,"דירה, קרית הלאום, ירושלים",10,160,"מרפסות
1","קומות בבנין
20","חניות
1",1,0,1,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
603,604,"1,820,000 ₪",תירוש מפה,"דירה, גילה, ירושלים",3,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",1,0
604,605,"2,649,000 ₪",משה קול מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",1,60,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
605,606,"1,850,000 ₪",מקסיקו מפה,"דירה, קרית מנחם, ירושלים",קרקע,60,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
606,607,"2,300,000 ₪",קורא הדורות מפה,"דירה, ירושלים",קרקע,64,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,1,1,0,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
31/03/2024",0,0
607,608,"2,980,000 ₪",טשרניחובסקי מפה,"דירה, גבעת הורדים, רסקו, ירושלים",קרקע,55,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
608,609,"2,750,000 ₪",הרב עוזיאל מפה,"דירה, בית וגן, ירושלים",1,76,"מרפסות
2","קומות בבנין
6","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",1,0
609,610,"2,070,000 ₪",בר יוחאי 3 מפה,"דירה, קטמונים, ירושלים",1,53,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
610,611,"2,880,000 ₪",בעל השאילתות מפה,"דירה, גבעת שאול, ירושלים",3,70,"מרפסות
2","קומות בבנין
4","חניות
ללא",0,1,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
611,612,"2,250,000 ₪","חומת שמואל, הר חומה מפה","דירה, חומת שמואל, הר חומה, ירושלים",4,85,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,1,1,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1
612,613,"2,900,000 ₪",רחביה מפה,"דירה, רחביה, ירושלים",1,58,"מרפסות
1","קומות בבנין
1","חניות
ללא",1,0,0,0,1,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
613,614,"2,650,000 ₪","נחלאות, שערי חסד מפה","דירה, נחלאות, שערי חסד, ירושלים",1,61,"מרפסות
2","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
614,615,"2,700,000 ₪",הר נוף מפה,"דירה, הר נוף, ירושלים",קרקע,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,1,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
615,616,"1,970,000 ₪",שדרות משה דיין מפה,"דירה, פסגת זאב, ירושלים",4,73,none,"קומות בבנין
5","חניות
ללא",0,0,1,1,1,1,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",1,1
616,617,"2,850,000 ₪",השופט חיים כהן מפה,"דירה, ארנונה, ירושלים",22,72,"מרפסות
1","קומות בבנין
24","חניות
1",1,0,1,0,1,1,0,1,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה מיידית",0,0
617,618,"1,760,000 ₪",משה גבירצמן מפה,"דירה, ירושלים",1,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,1
618,619,"2,790,000 ₪",נהוראי מפה,"דירה, קטמונים, ירושלים",1,68,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
619,620,לא צוין מחיר,הר נוף מפה,"דירה, הר נוף, ירושלים",2,61,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
620,621,"4,300,000 ₪",יפו מפה,"דירה, מרכז העיר, ירושלים",19,85,"מרפסות
1","קומות בבנין
27","חניות
ללא",1,0,1,0,0,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",1,0
621,622,"3,430,000 ₪",מקור חיים מפה,"דירה, מקור חיים, ירושלים",1,85,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/01/2026",0,0
622,623,"3,900,000 ₪",קרית הלאום מפה,"דירה, קרית הלאום, ירושלים",1,90,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,0,1,1,0,1,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
623,624,"2,950,000 ₪",מרכז העיר מפה,"דירה, מרכז העיר, ירושלים",2,86,"מרפסות
2","קומות בבנין
4","חניות
ללא",0,0,1,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
624,625,"3,490,000 ₪",אנטיגונוס מפה,"דירה, קטמונים, ירושלים",2,70,"מרפסות
1","קומות בבנין
2","חניות
1",0,0,0,0,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
625,626,"2,350,000 ₪",אבנר חי שאקי מפה,"דירה, גילה, ירושלים",5,82,"מרפסות
2","קומות בבנין
8","חניות
1",0,0,1,0,1,0,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
626,627,"2,200,000 ₪",משה רחמילביץ' מפה,"דירה, פסגת זאב, ירושלים",1,80,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1
627,628,"2,230,000 ₪",קדיש לוז מפה,nan,1,65,none,"קומות בבנין
6","חניות
ללא",1,1,1,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
628,629,"4,300,000 ₪",יפו מפה,"דירה, מרכז העיר, ירושלים",19,85,"מרפסות
1","קומות בבנין
27","חניות
ללא",1,0,1,0,0,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",1,0
629,630,"3,430,000 ₪",מקור חיים מפה,"דירה, מקור חיים, ירושלים",1,85,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/01/2026",0,0
630,631,"3,900,000 ₪",קרית הלאום מפה,"דירה, קרית הלאום, ירושלים",1,90,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,0,1,1,0,1,0,1,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
631,632,"2,950,000 ₪",מרכז העיר מפה,"דירה, מרכז העיר, ירושלים",2,86,"מרפסות
2","קומות בבנין
4","חניות
ללא",0,0,1,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
632,633,"1,790,000 ₪",מבוא הצרי 5 מפה,"דירה, גילה, ירושלים",5,60,"מרפסות
1","קומות בבנין
7","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,1
633,634,"2,550,000 ₪",הארזים מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",3,62,none,"קומות בבנין
5","חניות
ללא",1,1,0,1,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
634,635,"2,200,000 ₪",משה רחמילביץ' מפה,"דירה, פסגת זאב, ירושלים",1,80,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1
635,636,"2,150,000 ₪",גילה מפה,"דירה, גילה, ירושלים",1,75,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,1
636,637,"5,000,000 ₪",ירושלים מפה,"דירה, ירושלים",14,104,"מרפסות
1","קומות בבנין
30","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",1,0
637,638,"2,395,000 ₪",קולומביה מפה,"דירה, קרית מנחם, ירושלים",2,90,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
638,639,"2,000,000 ₪",שמחה הולצברג מפה,"דירה, פסגת זאב, ירושלים",4,73,none,"קומות בבנין
5","חניות
1",1,1,1,1,1,1,1,0,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
639,640,"2,180,000 ₪",אודם מפה,"דירה, גילה, ירושלים",1,67,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
640,641,"2,800,000 ₪",מקור חיים 54 מפה,"דירה, מקור חיים, ירושלים",7,75,"מרפסות
1","קומות בבנין
10","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
15/06/2024",0,0
641,642,לא צוין מחיר,הרב פניז'ל מפה,"דירה, נווה יעקב, ירושלים",2,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1
642,643,"2,950,000 ₪",בית הערבה מפה,"דירה, ירושלים",1,85,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,0,1,0,0,1,1,0,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
643,644,"2,290,000 ₪",שאול אביגור מפה,"דירה, חומת שמואל, הר חומה, ירושלים",2,79,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",1,1
644,645,"1,950,000 ₪",פסגת זאב מפה,"דירה, פסגת זאב, ירושלים",3,75,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
645,646,"1,990,000 ₪","טלביה, קוממיות מפה","דירה, טלביה, קוממיות, ירושלים",2,68,none,"קומות בבנין
3","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
646,647,"1,970,000 ₪",דוד פדרמן מפה,"דירה, פסגת זאב, ירושלים",1,83,none,"קומות בבנין
2","חניות
ללא",1,1,0,1,0,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
647,648,לא צוין מחיר,"בית הכרם, רמת בית הכרם מפה","דירה, בית הכרם, רמת בית הכרם, ירושלים",2,75,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
648,649,"3,650,000 ₪",אבא אבן מפה,"דירה, קרית הלאום, ירושלים",5,79,"מרפסות
1","קומות בבנין
10","חניות
1",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
649,650,"1,860,000 ₪",האזוב מפה,"דירה, גילה, ירושלים",3,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",1,1
650,651,"3,600,000 ₪",קטמון הישנה מפה,"דירה, קטמון הישנה, ירושלים",4,86,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,0,1,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
651,652,"1,900,000 ₪",יפו 214 מפה,"דירה, ירושלים",3,47,none,"קומות בבנין
10","חניות
ללא",1,0,1,0,0,0,0,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
652,653,"3,050,000 ₪",זבולון המר מפה,"דירה, קרית הלאום, ירושלים",2,80,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
01/01/2024",0,1
653,654,לא צוין מחיר,המחתרות 3 מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",1,60,none,"קומות בבנין
3","חניות
ללא",0,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
654,655,"2,350,000 ₪",מעלות דפנה מפה,"דירה, מעלות דפנה, ירושלים",5,65,"מרפסות
1","קומות בבנין
7","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
655,656,"3,100,000 ₪","הפלמ""ח מפה","דירה, קרית שמואל, ירושלים",1,66,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
656,657,"2,920,000 ₪",שלמה צמח מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",2,75,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,1,1,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
17/07/2023",1,0
657,658,"1,890,000 ₪",אגריפס מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",3,125,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
658,659,"2,990,000 ₪",אליהו לנקין 13 מפה,"דירה, רמות רחל , ארנונה החדשה, ירושלים",6,70,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/09/2023",0,0
659,660,"1,750,000 ₪",גילה מפה,"דירה, גילה, ירושלים",3,70,none,"קומות בבנין
4","חניות
1",1,1,0,0,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
660,661,לא צוין מחיר,זכרון יעקב מפה,"דירה, רוממה, ירושלים",-1,50,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,1
661,662,"3,975,000 ₪",אבא אבן מפה,"דירה, קרית הלאום, ירושלים",1,91,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,1,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
662,663,"2,290,000 ₪",מרווה מפה,"דירה, גילה, ירושלים",1,75,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
663,664,"1,990,000 ₪",השישה עשר מפה,"דירה, פסגת זאב, ירושלים",2,76,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,1
664,665,לא צוין מחיר,בר יוחאי מפה,"דירה, קטמונים, ירושלים",2,67,none,"קומות בבנין
4","חניות
ללא",1,1,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
665,666,"1,830,000 ₪",המרגלית מפה,"דירה, גילה, ירושלים",1,60,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
666,667,"3,690,000 ₪",ג'ורג' וושינגטון מפה,nan,2,75,"מרפסות
3","קומות בבנין
3","חניות
1",0,1,1,1,1,0,0,1,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,1
667,668,"2,350,000 ₪",מעלות דפנה מפה,"דירה, מעלות דפנה, ירושלים",5,65,"מרפסות
1","קומות בבנין
7","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
668,669,"3,100,000 ₪","הפלמ""ח מפה","דירה, קרית שמואל, ירושלים",1,66,"מרפסות
1","קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
669,670,"2,920,000 ₪",שלמה צמח מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",2,75,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,1,1,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
17/07/2023",1,0
670,671,"1,890,000 ₪",אגריפס מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",3,125,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
671,672,"2,990,000 ₪",אליהו לנקין 13 מפה,"דירה, רמות רחל , ארנונה החדשה, ירושלים",6,70,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/09/2023",0,0
672,673,"1,750,000 ₪",גילה מפה,"דירה, גילה, ירושלים",3,70,none,"קומות בבנין
4","חניות
1",1,1,0,0,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
673,674,לא צוין מחיר,זכרון יעקב מפה,"דירה, רוממה, ירושלים",-1,50,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה גמישה",0,1
674,675,"3,975,000 ₪",אבא אבן מפה,"דירה, קרית הלאום, ירושלים",1,91,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,1,1,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
675,676,"2,290,000 ₪",מרווה מפה,"דירה, גילה, ירושלים",1,75,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
676,677,"4,120,000 ₪","עמק רפאים, המושבה הגרמנית מפה","דירה, עמק רפאים, המושבה הגרמנית, ירושלים",3,85,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
677,678,"4,300,000 ₪",אבא אבן מפה,"דירה, קרית הלאום, ירושלים",5,100,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,0,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",1,0
678,679,"2,100,000 ₪",מאיר גרונולד מפה,"דירה, קרית היובל, ירושלים",2,65,none,"קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
679,680,"2,490,000 ₪",מחנה יהודה - לב העיר מפה,"דירה, מחנה יהודה - לב העיר, ירושלים",3,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",1,1
680,681,"1,850,000 ₪",הצוף מפה,"דירה, גילה, ירושלים",3,49,none,"קומות בבנין
3","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
681,682,"1,940,000 ₪","ארמון הנציב, תלפיות מזרח מפה","דירה, ארמון הנציב, תלפיות מזרח, ירושלים",1,60,none,"קומות בבנין
7","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
682,683,"1,840,000 ₪",גילה מפה,"דירה, גילה, ירושלים",4,95,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
683,684,"2,050,000 ₪",פסגת זאב מפה,"דירה, פסגת זאב, ירושלים",קרקע,87,none,"קומות בבנין
4","חניות
1",1,1,0,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
684,685,"2,300,000 ₪",אברהם שטרן 6 מפה,"דירה, קרית היובל, ירושלים",2,67,"מרפסות
1","קומות בבנין
8","חניות
ללא",1,1,1,1,1,1,0,1,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
685,686,"1,850,000 ₪","ארמון הנציב, תלפיות מזרח מפה","דירה, ארמון הנציב, תלפיות מזרח, ירושלים",3,65,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
686,687,"2,150,000 ₪",הרב הרצוג מפה,"דירה, קרית שמואל, ירושלים",קרקע,1,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,1,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
