,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
326,327,"1,580,000 ₪",שבי ציון מפה,"דירה, רובע א', אשדוד",6,110,"מרפסות
1","קומות בבנין
7","חניות
1",0,0,1,1,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
327,328,"1,550,000 ₪",שבי ציון מפה,"דירה, רובע ב', אשדוד",4,74,none,"קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,0,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
328,329,"1,590,000 ₪","שדרות הפלמ""ח מפה","דירה, רובע ג', אשדוד",2,62,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
329,330,"1,590,000 ₪","שדרות הפלמ""ח מפה","דירה, אשדוד",8,60,none,"קומות בבנין
8","חניות
ללא",0,0,1,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
330,331,"1,590,000 ₪","שדרות הפלמ""ח מפה","דירה, אשדוד",8,60,none,"קומות בבנין
8","חניות
ללא",0,0,1,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
331,332,"1,935,000 ₪",שדרות הפרחים מפה,"דירה, רובע ח', אשדוד",8,140,"מרפסות
2","קומות בבנין
8","חניות
1",1,0,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
332,333,"2,190,000 ₪",שדרות רוטשילד מפה,"דירה, רובע ט""ו, אשדוד",3,103,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,1,1,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
333,334,"2,380,000 ₪",שדרות תל חי מפה,"דירה, רובע י""ז, אשדוד",3,100,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
334,335,"2,000,000 ₪",שדרות תל חי מפה,"דירה, אשדוד",6,100,"מרפסות
1","קומות בבנין
9","חניות
1",1,0,1,0,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
335,336,לא צוין מחיר,שועלי שמשון מפה,"דירה, רובע ג', אשדוד",3,65,none,"קומות בבנין
3","חניות
ללא",1,1,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
336,337,לא צוין מחיר,שועלי שמשון מפה,"דירה, רובע ג', אשדוד",3,65,none,"קומות בבנין
3","חניות
ללא",1,1,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
337,338,לא צוין מחיר,שועלי שמשון מפה,"דירה, רובע ג', אשדוד",3,65,none,"קומות בבנין
3","חניות
ללא",1,1,1,1,1,1,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
338,339,"1,480,000 ₪",שלמה בן יוסף מפה,"דירה, רובע ו', אשדוד",3,83,none,"קומות בבנין
8","חניות
ללא",1,0,1,1,1,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
339,340,"1,690,000 ₪",שלמה בן יוסף מפה,"דירה, רובע ו', אשדוד",4,84,none,"קומות בבנין
8","חניות
ללא",1,1,1,1,1,0,1,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
340,341,"1,700,000 ₪",שמואל הנביא מפה,"דירה, רובע י', אשדוד",1,80,none,"קומות בבנין
2","חניות
ללא",1,0,0,0,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
341,342,"1,700,000 ₪",שמואל הנביא מפה,"דירה, רובע י', אשדוד",1,80,none,"קומות בבנין
2","חניות
ללא",1,0,0,0,0,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
342,343,"1,495,000 ₪",שמואל הנגיד מפה,"דירה, רובע ה', אשדוד",4,72,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
343,344,"1,495,000 ₪",שמואל הנגיד מפה,"דירה, רובע ה', אשדוד",4,72,none,"קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
