,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
226,226,"2,000,000 ₪",שבט זבולון,"דירה, רובע י""ב, אשדוד",3,90,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,985000,1132500,none,none,1313000,1417500,1557500,none,none,1520000,1550000,none,1740000,none
227,227,לא צוין מחיר,שבט לוי,"דירה, רובע י""ב, אשדוד",3,94,"מרפסות
1","קומות בבנין
8","חניות
1",1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,980000,none,1140000,1157500,1700000,1350000,1350000,none,none,1510000,1615000,1930000,1650000,none
228,228,"2,140,000 ₪",שבט לוי,"דירה, רובע י""ב, אשדוד",2,106,"מרפסות
1","קומות בבנין
15","חניות
1",1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,980000,none,1140000,1157500,1700000,1350000,1350000,none,none,1510000,1615000,1930000,1650000,none
229,229,"1,550,000 ₪",שבי ציון,"דירה, רובע ב', אשדוד",3,92,"מרפסות
1","קומות בבנין
6","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,637857,682500,719375,740815,830707,897628,1029481,1041458,930312,1126074,1104501,1169083,1354500,1307500
230,230,"1,580,000 ₪",שבי ציון,"דירה, רובע א', אשדוד",6,110,"מרפסות
1","קומות בבנין
7","חניות
1",0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,637857,682500,719375,740815,830707,897628,1029481,1041458,930312,1126074,1104501,1169083,1354500,1307500
231,231,"1,550,000 ₪",שבי ציון,"דירה, רובע ב', אשדוד",4,74,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,637857,682500,719375,740815,830707,897628,1029481,1041458,930312,1126074,1104501,1169083,1354500,1307500
232,232,"1,690,000 ₪",שלמה יוסף בן,"דירה, רובע ו', אשדוד",4,84,none,"קומות בבנין
8","חניות
ללא",1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,624333,698602,660145,738170,796097,839333,870413,1156530,1179138,1237691,1260740,1401875,1623427,none
233,233,"1,480,000 ₪",שלמה יוסף בן,"דירה, רובע ו', אשדוד",3,83,none,"קומות בבנין
8","חניות
ללא",1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,624333,698602,660145,738170,796097,839333,870413,1156530,1179138,1237691,1260740,1401875,1623427,none
234,234,"1,700,000 ₪",שמואל הנביא,"דירה, רובע י', אשדוד",1,80,none,"קומות בבנין
2","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,740000,980000,823333,none,1030000,none,1100000,1200000,1250000,"1,270,000",1506666,1294166,1470000,none
235,235,"1,495,000 ₪",שמואל הנגיד,"דירה, רובע ה', אשדוד",4,72,none,"קומות בבנין
4","חניות
ללא",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
236,236,"2,090,000 ₪",שמעון שבט,"דירה, רובע י""ב, אשדוד",2,90,none,"קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0,0,950880,1047450,1001666,1070000,1100000,1304083,1518333,1106249,1413000,1499166,1561250,1602500,none,none
237,237,לא צוין מחיר,שמשון שועלי,"דירה, רובע ג', אשדוד",3,65,none,"קומות בבנין
3","חניות
ללא",1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1,0,none,none,none,none,none,none,none,none,none,none,none,none,none,none
238,238,"2,180,000 ₪",שניר נחל 7,"דירה, רובע י""א, אשדוד",7,79,"מרפסות
1","קומות בבנין
7","חניות
1",1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0,0,935000,1080000,1022500,1159000,940000,1380000,none,1468000,1497000,none,none,1594000,767000,none
239,239,"2,000,000 ₪",תל חי,"דירה, אשדוד",6,100,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,990000,1043233,1128333,1066388,1250297,1328500,1531428,1486666,1526666,1626666,1566388,1649687,2081000,none
240,240,"2,380,000 ₪",תל חי,"דירה, רובע י""ז, אשדוד",3,100,"מרפסות
1","קומות בבנין
9","חניות
1",1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0,0,990000,1043233,1128333,1066388,1250297,1328500,1531428,1486666,1526666,1626666,1566388,1649687,2081000,none
241,241,"1,650,000 ₪",תקוה פתח,"דירה, רובע ט', אשדוד",3,78,none,"קומות בבנין
9","חניות
ללא",1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0,0,816666,790027,850000,842638,871666,1023750,1080000,1209416,1278826,1271666,1350000,1202500,1552500,1700000
